Car_VIN,Brand,Model,Year,Engine_Size,Fuel_Type,Price
VINCWTOWZLJWSPSY8,Hyundai,Elantra,2000,1.7,Petrol,45401.84
VINZTBXTWJ663AG90,Ford,F-150,2014,1.1,Diesel,47696.01
VINWJ900MGFALJP3P,Mercedes-Benz,EQC,2019,0,Electric,28481.83
VINR0JFQZHQBD9BSX,Nissan,Altima,2019,3,Diesel,40907.95
VINSNLGFY0R8TBQVE,Hyundai,Santa Fe,2002,3,Diesel,38702.96
VINT31WT1OGBK196L,Toyota,Highlander,2018,1.1,Petrol,52920.83
VINW09XUF3B1XCOJO,Ford,F-150,2010,1.2,Diesel,29733.81
VINA7YESAULA25OXZ,Tesla,Model S,2004,0.087760445,Electric,37147.37
VINF6IR5LGGKW7NMK,Nissan,Sentra,2011,1.4,Hybrid,32732.05
VINR8YUM3YXZRGVYC,Ford,Explorer,2007,2.4,Hybrid,42672.13
VINN11PB5KDNTYQ3V,Volkswagen,Golf,2010,2.9,Diesel,56824.21
VINMRRZEIEIS13HUN,Nissan,Sentra,2018,3.3,Petrol,55554.7
VIN9NW4G6VJDTX5RF,Chevrolet,Cruze,2011,1.5,Diesel,55584.78
VINY1EHWCZBA21OIM,Hyundai,Elantra,2018,2.8,Hybrid,25764.49
VINNS93FGQU4QJ5CX,Nissan,Altima,2017,1.4,Hybrid,47799.09
VINL3L30YBZR7A1EW,Volkswagen,ID.3,2021,0.063847744,Electric,49820.63
VIN9NDWDSBGXDZQH0,Volkswagen,ID.4,2016,0.013388693,Electric,35706.99
VIN3JGPAKIOKLLG6Z,BMW,X3,2016,3.3,Hybrid,30406.73
VINFVWN4SJQZML59Q,Nissan,Leaf,2019,1.8,Electric,
VINHNHCB66WHZDTXL,Ford,F-150,2006,1.1,Hybrid,39266.3
VIN9GOADSESSJ2QJS,Volkswagen,Golf,2004,1.7,Petrol,21777.62
VINW55D49R1B44TRA,Hyundai,Santa Fe,2012,1.9,Petrol,58761.51
VINW52U9R4O73GCYB,Audi,A3,2013,1.4,Diesel,34933.09
VIN9X7GRPMQU8CWM8,Volkswagen,Passat,2011,2.9,Hybrid,36832.68
VINT0KSWNWYLNSPEW,Volkswagen,ID.4,2018,0.055663231,Electric,53424.49
VINXLQTRAMIMW7HQ5,Ford,Mustang,2011,1.1,Hybrid,46306.96
VINXFMPSACRT9TWYT,Volkswagen,Golf,2018,2.8,Diesel,38585.86
VIN74J1KT8B6C25TC,BMW,X3,2015,2.2,Petrol,31553.26
VINQMYSHE7WPD527U,Audi,A4,2019,3,Hybrid,40521.2
VINR8PUP603X8AZTB,Audi,A4,2016,1.8,Diesel,43224.66
VINB6FJNAMTEVJJNC,Nissan,Altima,2016,1.1,Petrol,45740.57
VINT2M90R1741BW2U,Tesla,Model X,2014,0.032607223,Electric,67186.49
VIN33UE89A2DEXNK4,Nissan,Rogue,2007,1.9,Hybrid,42317.48
VINIAVXD8H9D7UKO8,BMW,5 Series,2005,1.7,Petrol,41979.22
VINJ1HZ7SNXEIZ7GI,Audi,Q5,2018,3.2,Petrol,23668.04
VINDY5U9DNDRPUFH4,Audi,A4,2005,2.8,Petrol,27284.2
VINJUVSL4HBI3E8MM,Chevrolet,Malibu,2023,1.1,Diesel,57491.19
VINUNAKOWYVX9BTBD,Audi,e-tron,2018,2.7,Electric,42073.34
VINQ3XOPOX3JXF9VO,Ford,Explorer,2015,1.4,Diesel,50121.8
VINS5IJ3PT3E2TJSV,Ford,F-150,2022,3.3,Hybrid,37795.53
VINWPLVBAVT5M2JJ4,Chevrolet,Equinox,2020,1.2,Hybrid,
VIN6WLLFNBPO163J8,Nissan,Altima,2022,2.8,Petrol,55245.29
VINXLKC7O55Z9HOCZ,Tesla,Model 3,2001,0.024542389,Electric,30527.93
VINTM89ES0JH7C8GW,Toyota,Camry,2001,2.6,Petrol,26826.55
VINMU7VJZOQNTT2E5,Volkswagen,Passat,2011,2.9,Hybrid,26689.97
VIN0NNQGW95ZGPYKS,Audi,A3,2022,2.1,Hybrid,46560.57
VINYH6E2BGDKJHV1D,Chevrolet,Bolt EV,2009,1.6,Petrol,52469.19
VINC85FZGB0JEZIVI,Chevrolet,Equinox,2019,1.3,Diesel,25119.1
VINTFM903AY50RDUQ,Hyundai,Elantra,2006,2.4,Hybrid,39721.65
VINEI2AIAOWT4QXSL,Tesla,Model 3,2015,0.020252818,Electric,42902.37
VINP2QGHT7V8H2H0N,Tesla,Model Y,2022,0.033765543,Electric,50573.49
VING6XRIVJPYSXGTM,Volkswagen,ID.4,2013,0.035042031,Electric,48711.48
VINSPZ4SI644QZD46,Toyota,Prius,2022,1.1,Hybrid,47024.06
VINHNGI99TPCHEMWV,Volkswagen,Passat,2008,2.5,Petrol,38176.61
VIN9GISCR6S5P1KCM,BMW,5 Series,2019,1.3,Hybrid,38146.64
VINY8D0IDT9MX43SD,BMW,5 Series,2011,2.1,Petrol,29127.1
VIN6X7RGKFI7YAPNS,Hyundai,Elantra,2013,3.4,Diesel,56885.78
VIN81UOMGCK56REER,Volkswagen,Golf,2002,2.2,Hybrid,34700.61
VINJ7PB2MLJVAF3AX,Volkswagen,ID.4,2022,0.02313452,Electric,42924.67
VIN7MC4L5TGJQO3JU,Hyundai,Kona Electric,2018,0.080655511,Electric,39906.2
VINQ7LSFJVPXFZ1P9,BMW,X3,2013,2.6,Petrol,31621.13
VINE119KFVYNLJ4NR,Tesla,Model Y,2006,0.01513134,,37354.28
VIN2EF2MI83JNWE60,Volkswagen,Golf,2014,2,Hybrid,36299.25
VINKL8NK4U4UHI6HV,Chevrolet,Equinox,2016,2,Hybrid,44376.99
VINBLEZQK5L96VTDT,Audi,e-tron,2021,2.2,Electric,32490.74
VINQH9XFFGE4ZLOY5,Tesla,Model X,2005,0.05770835,Electric,44530.2
VIN22RV59RUGHRV59,Toyota,Camry,2007,1.2,Hybrid,28478.94
VINEGRK7SVHXYSR82,Nissan,Altima,2022,1.5,Diesel,31211.46
VINXOO6Z8N4VL8OD6,Toyota,Highlander,2008,1.3,Hybrid,26531.2
VINHGTZKO8ZOPLU9S,Toyota,Camry,2009,3.1,Hybrid,31762.45
VINX1M2RR04X121TM,Volkswagen,Golf,2005,1.3,Diesel,45552.88
VIN5EMZMPJBB5F6M6,Audi,Q5,2015,3.1,Diesel,35782.33
VIN5CGI2K32T2IZYJ,Mercedes-Benz,EQC,2019,0,Electric,26931.38
VIN8VMPY6FR7QKP5U,Mercedes-Benz,E-Class,2021,3.3,Petrol,44721.35
VIN2SMPTEPOI508N4,Audi,Q5,2018,2.1,Hybrid,41684.82
VIN2FOKQZ1AGVZMTG,Mercedes-Benz,EQC,2019,0,Electric,27148.38
VIN6TTMQ5GJ3KJU8S,BMW,X3,2002,3.3,Diesel,28887.06
VINYC4KXPUHRPJ4DR,Mercedes-Benz,C-Class,2021,3.2,Diesel,43811.21
VIN4SW204TFS6B0BG,Toyota,Camry,2010,2.8,Diesel,46246.41
VININWH5ZMVUDH6ZY,Chevrolet,Malibu,2020,1.9,Petrol,50655.12
VINVP9B6LN5XAOTK4,Hyundai,Elantra,2022,1.9,Petrol,53781
VIN9B4WHRXNCKR2C8,Nissan,Sentra,2015,3.3,Petrol,40414.53
VIN8QSZPWVXB4DUB0,Tesla,Model 3,2020,0.001834216,Electric,59296.14
VINXOJYIYETVSZK94,Mercedes-Benz,E-Class,2020,2.3,Hybrid,47432.64
VINCNQNNKJ1IT22H6,Mercedes-Benz,E-Class,2011,2.8,Diesel,24107.52
VIN7V3YSN9NB4XY7Y,Tesla,Model X,2009,0.012860029,Electric,41861.64
VINV1GNUKSNDOP1P9,Tesla,Model 3,2012,0.095086099,Electric,60597.46
VIN32828F9SAPSWJY,BMW,X3,2016,2.9,Petrol,44238.01
VIN7OOHP0Y12RWTSP,Nissan,Altima,2016,3.1,,54623.91
VIN2C795BQUJLVUZI,Volkswagen,ID.3,2022,0.088036394,Electric,39060.72
VIN5ZQL8Y2KEBH1N8,Toyota,Highlander,2011,3.2,Petrol,36670.41
VINQBVG8NZQSFK1V4,BMW,3 Series,2010,1.8,,43756.29
VINN0IJTQD51O3CKE,Toyota,Corolla,2019,1.8,Petrol,
VIN2JKFXUIOMZYS5L,Tesla,Model S,2013,0.033881409,Electric,70536.39
VIN513O4460ZZEZ60,Nissan,Rogue,2017,2.9,Petrol,30597.38
VIN7M5139DSLWH96Z,Volkswagen,Passat,2003,3.5,Diesel,54221.46
VINY5APRBUVMRXUC9,Ford,Focus,2003,1.8,,29969.02
VINOQX6SQVEXAVU9H,Tesla,Model S,2015,0.049591708,Electric,62499.41
VINS6HGQ2TKTPIX6V,Toyota,Highlander,2008,2.1,Hybrid,46685.26
VINBXDLQY6GKK3MOF,Hyundai,Kona Electric,2021,0.075720961,Electric,50160.82
VINO04OG0JES42ODT,Hyundai,Elantra,2001,2.2,Hybrid,38940.38
VINI9D6IZ7FZL0VNR,Tesla,Model Y,2003,0.035403057,Electric,48624.32
VINZA3RTVYIIYQWTJ,Tesla,Model S,2007,0.096582738,Electric,53821.55
VINW7SW0OJYXURNCP,Audi,Q5,2009,1.6,Hybrid,44481.79
VIN0WSN70WW7273PJ,Volkswagen,Golf,2012,2.4,Hybrid,29600.23
VIN9P0NDIVQ3O8WDE,Toyota,Prius,2020,3.4,Hybrid,23851.17
VINJCQENR7DE91TNJ,Volkswagen,ID.4,2022,0.066662551,Electric,78405.03
VINHY1SHO47IP4G2O,BMW,5 Series,2005,3.1,Diesel,50654.66
VINSKBR4COWP6CI5J,Chevrolet,Bolt EV,2005,2.6,Hybrid,30627.82
VIN19PMDQ4D2OUE82,Mercedes-Benz,EQC,2019,0,Electric,25949.47
VINMZZXTC6G0OK2II,Nissan,Sentra,2000,2.3,Diesel,56871.81
VINXG69LJWNJ70PKE,Nissan,Sentra,2008,1.8,Petrol,55546.15
VINI1VGRFO424KFZI,Audi,e-tron,2021,1.1,Electric,58050.71
VINHU097Q853J2KEP,BMW,X5,2021,1,Diesel,23597.94
VIN0ZNJXNNVCQPQ93,BMW,3 Series,2008,2.3,Hybrid,34042.91
VINIKOKOHLIO0AAF1,BMW,3 Series,2008,3.4,Hybrid,36926.36
VINO794I1NZOG2RQS,Nissan,Leaf,2021,2.5,Electric,32729.7
VIN50CJ8HHZT4Y7MK,Mercedes-Benz,C-Class,2015,1.4,Hybrid,29747.8
VIN9X5JV407TNXHYV,Ford,Explorer,2007,3.3,Diesel,37771.7
VINCEGXU1673WX7G4,Toyota,Corolla,2006,1.2,Hybrid,36952.94
VINTLSQKGI75IEEIS,Volkswagen,ID.4,2010,0.017262871,Electric,44667.77
VIN2BDCAMZ8ISNN1S,Audi,A4,2000,3.3,Petrol,32149.6
VINX22MAWP1UUHYU6,Nissan,Rogue,2019,1.6,Diesel,52647.28
VINCCXATTUQ54X3UJ,Toyota,Highlander,2014,1.5,Hybrid,30742.59
VINO6ZMI6WP0TRWT3,Tesla,Model S,2018,0.003978807,Electric,
VINSAOKEJ33O9KR8U,Hyundai,Kona Electric,2022,0.090173069,Electric,77287.02
VIN57ZE9WSXT72127,Volkswagen,ID.3,2022,0.093838817,Electric,34858.76
VINLJMG4GPLGSOSK1,Volkswagen,ID.4,2001,0.019571624,Electric,46484.33
VINYGAG4OXXKM1SRO,Ford,F-150,2018,2.4,Diesel,30807.1
VINDCBP79KA39BOEJ,Audi,Q5,2013,2.2,Hybrid,31500.83
VINOV5MZMCKBW2AAY,BMW,3 Series,2013,2.6,Hybrid,31503.63
VIN7G1O67WZV88JMR,Mercedes-Benz,C-Class,2003,1.5,Hybrid,44291.34
VINYUBPYJITJV2PH0,Hyundai,Ioniq,2010,1.5,Diesel,26642.77
VIN5FO223VBP1H4PQ,Mercedes-Benz,C-Class,2010,1.1,Diesel,57613.61
VINPTKMWT8J7FH3SK,Audi,A4,2009,1.2,Diesel,27167.17
VINRO03VHY9Q0X1TU,Mercedes-Benz,E-Class,2023,2.4,Hybrid,29639.77
VINDX31EZ8A22COY2,Ford,Explorer,2008,3.5,Petrol,51111.31
VINN95MV10T8SDH1E,Toyota,Camry,2021,3.5,Petrol,48328.47
VINSZZ739JKH6VBRK,Mercedes-Benz,GLC,2011,1.5,Petrol,45444.85
VIN1IYOEVT43M60FM,Volkswagen,Golf,2009,1.9,Petrol,29152.73
VINPBFSTWGP2WVALC,Audi,A3,2009,3.3,Diesel,43632.55
VINJF9ZWQAT1U8PDH,Tesla,Model Y,2013,0.08196591,Electric,46519.74
VINPPXWRUTYWZ50EI,Hyundai,Elantra,2006,1.5,Petrol,42102.9
VINLTACSTVV2QPD4C,Toyota,Highlander,2021,2.9,Hybrid,38921.92
VINKJLTDRC7VLWGXY,Toyota,Camry,2017,3,Diesel,26968.63
VINLE4V7ILXZDCL2M,Ford,Focus,2012,2.4,Hybrid,42198.2
VIN00884N3V1MSFXL,Nissan,Rogue,2021,1.1,Petrol,49267.94
VINJL9NV8SXJIWWAC,Mercedes-Benz,GLC,2008,2.6,Petrol,32568.25
VINKRKHQE7S6QU5I3,Audi,A4,2007,1.5,Petrol,47381.08
VINC96MOHMFB81Y3W,Mercedes-Benz,E-Class,2006,2.1,Petrol,20641.36
VINQ1HZK8B1WOGUVA,Tesla,Model S,2012,0.057913488,Electric,76634.89
VIN6DXBL5FJCA1XG1,Toyota,Highlander,2017,3.2,,39323.5
VIN8RAVVXHIT3LSC6,BMW,3 Series,2012,1.6,Diesel,52799.96
VINJJWQE6Z5YAI0NJ,Volkswagen,ID.4,2016,0.089390628,Electric,70905.54
VIN1F5Q8AESKC6N1Y,Volkswagen,Passat,2009,1.8,Hybrid,34059.88
VINS0RV3KF1X92XQZ,BMW,3 Series,2003,2.5,Diesel,52434.64
VINZMI0Q5PP7BJ3UW,Mercedes-Benz,C-Class,2016,3.1,Diesel,39114.8
VINF7H6KS47QE0ZJS,Toyota,Prius,2014,2.2,Hybrid,56992.68
VINFGHE3P6XSX8GME,Tesla,Model S,2013,0.04060383,Electric,31845.18
VINAXQRXFJBMKHEJU,BMW,3 Series,2021,2.5,Hybrid,39054.85
VINEA6QM3SYPL5FNY,Toyota,Corolla,2002,1.1,Petrol,54715.01
VINDQGY689CSS6A3Q,Volkswagen,Passat,2003,3.2,Petrol,58774.38
VIN0RM0DDD2ZNAZMY,BMW,X5,2020,3.1,Hybrid,32466.2
VINHQDGNNLPVR5BB7,Toyota,Prius,2020,2,Hybrid,47954.41
VINXAFWVHNK79W9AT,Tesla,Model 3,2005,0.071113189,Electric,41326.74
VINTSSOR27D8K7CQ0,BMW,X5,2014,2.5,Hybrid,46188.76
VINKT6SOH7EDQCOSW,Mercedes-Benz,E-Class,2009,2.8,Hybrid,46959.23
VINK3M385X5KIG9VM,BMW,5 Series,2018,2.2,Diesel,37435.17
VINBS9YHCNRCM9OXX,Volkswagen,Golf,2022,1.5,Petrol,39815.79
VIN4DCOQKBJYMY116,Volkswagen,ID.3,2022,0.099099166,Electric,61545.88
VINZ6N6UFL1TSG938,Chevrolet,Malibu,2010,1.3,Hybrid,41798.9
VIN96MLVGZBO8025O,BMW,5 Series,2022,1.9,Diesel,41925.51
VIN4GUF27OEUU3XFW,Tesla,Model Y,2014,0.015998685,Electric,68359.54
VINN4RSPHMUXLRWHC,Toyota,Corolla,2004,1.3,,29953.88
VIN1B94XE6ZUKOKPK,Mercedes-Benz,GLC,2009,3.3,Hybrid,39722.5
VIN8HACEY7S6GPSBK,Mercedes-Benz,GLC,2012,2.4,Petrol,50195.26
VINDBWAUZ4GITUKCC,Hyundai,Ioniq,2005,1.8,Diesel,44049.49
VINAHXCDIK3GD6ZHZ,BMW,3 Series,2015,2.5,Petrol,43042.91
VINDN0MY1VVSP2KFK,Mercedes-Benz,E-Class,2014,1.2,Diesel,25343.34
VINUIKZWLOC5ZFLP4,Hyundai,Elantra,2001,1.9,Hybrid,32985.28
VINSZR6Q038T7FPA6,Chevrolet,Bolt EV,2023,2.6,Hybrid,28938.73
VIN2XB0PHCSKJLZ19,Nissan,Sentra,2018,3.4,,20002.28
VINEOZT1MBMRJFBAP,Audi,A4,2021,2.6,Petrol,49309.99
VINIG5J1QZ9977YB0,Tesla,Model 3,2009,0.050441208,Electric,57216.96
VINU44TP30MQYNSFX,Mercedes-Benz,E-Class,2001,3.3,Petrol,42373.09
VIN2UBG37K8BRN5C3,Volkswagen,ID.4,2016,0.020835177,Electric,53643.28
VINT6KS8E33L9FMDI,Volkswagen,ID.3,2020,0.010837455,Electric,56772.04
VINIYF7BZFG1G3L0O,Nissan,Rogue,2015,1.1,Diesel,44306.99
VIN6BNRB7QUO1VWGK,Audi,e-tron,2022,1.5,Electric,33347.35
VING4TBWBFWIQP6WM,BMW,X3,2021,1.2,Hybrid,32518.5
VINQTCCFI07YQRXR6,Toyota,Corolla,2015,3.1,Diesel,39648.08
VINAD3KFFFE9PV3CZ,Audi,A3,2000,1.2,Hybrid,39994.91
VINSHEA8SD8UJL6J0,Ford,Explorer,2023,2.7,Hybrid,34925.27
VINJ7DCKHEYFJCVBS,Mercedes-Benz,EQC,2019,0,Electric,31483.32
VINANVQL3AN2TX75K,Mercedes-Benz,E-Class,2001,3.4,Diesel,41604.04
VINYTEOZ9HE9Y6HZ9,Ford,Focus,2019,2.4,Diesel,37126.38
VINNC1KNKF5UP4VOX,Chevrolet,Equinox,2013,2.6,Hybrid,28576.93
VIN16IXU1ZXVR3RZ2,Nissan,Sentra,2000,2.6,Hybrid,26298.67
VINS23UBI5E1SC9SO,Toyota,Corolla,2009,1.5,Hybrid,25712.71
VIN8J1T2F015DP0KB,Tesla,Model Y,2015,0.053088425,Electric,62500.67
VINGECUIHTAVE3ZL0,BMW,X3,2019,2.2,Diesel,25791.2
VINFCVDQ5072CX8B1,Chevrolet,Malibu,2003,3.3,Diesel,35616.22
VINMS6VOWTDHGXOGX,Ford,F-150,2017,1.6,Diesel,26374.58
VINJSEK9MBI2GY409,Chevrolet,Equinox,2007,1.2,Diesel,51820.51
VINN5MK4BNDB18RCB,Chevrolet,Malibu,2022,3.2,Petrol,28730.22
VINYFPUWU3N03ZTPB,Audi,e-tron,2020,2.2,Electric,38000.7
VINEX9RGHU8Y63ZKT,Toyota,Corolla,2011,2.1,Petrol,41658.72
VINZIWHGHXSA39ZF8,Audi,Q5,2017,1.2,Petrol,33821.6
VINXVJIOITLJB8QQK,Hyundai,Elantra,2015,2.2,Petrol,21076.08
VIN2GBK0617L4DLFY,Nissan,Altima,2009,2.1,Petrol,32320.48
VIN1A39XRWG8CI1FH,Hyundai,Elantra,2012,3.3,Hybrid,45054.02
VINVTGZPYY75MZMBH,Toyota,Highlander,2000,3,Hybrid,48333.67
VINLOSJCCGO6B62CA,Mercedes-Benz,GLC,2017,3,Petrol,32949.53
VIN264UOW2RFPAE1Y,Tesla,Model 3,2016,0.082258596,Electric,44773.07
VIN1MZ3Z8ZF9KD8YK,Audi,A3,2021,1.3,Hybrid,32038.03
VINXTPNSKOR7ZIN49,Audi,e-tron,2018,1.5,Electric,24663.6
VIN139IGC4HPX2YF9,Toyota,Prius,2001,1.4,Hybrid,44058.51
VINOU06QT0J353DGW,Hyundai,Kona Electric,2021,0.076314637,Electric,36735.64
VINUSJ32S796V1X3N,Volkswagen,Golf,2022,2.5,Petrol,46720.64
VINIDT2SJ9ZKK6A9G,Mercedes-Benz,E-Class,2008,1.8,Petrol,51427.69
VINCDV8TAUF1NY3RK,Tesla,Model S,2013,6.01E-05,Electric,41490.29
VIN7ZWCVU1OIZP8GO,Nissan,Altima,2005,3.3,Petrol,33359.89
VINBCHHZ9HYJYZJYU,BMW,3 Series,2013,3,Diesel,31264.96
VINI0EI7HELJ2457X,Hyundai,Elantra,2010,2.9,Diesel,43624.8
VINLCKHBEPJX4U0AW,Toyota,Prius,2011,2.8,Hybrid,55565.29
VINUQGWKJ89BA8VBF,Mercedes-Benz,C-Class,2006,2.4,Diesel,48427.76
VIN2R2RMZIKR6900P,BMW,X5,2010,2,Hybrid,39497.73
VINYW4FEQ70HP65LF,BMW,5 Series,2004,1.3,Hybrid,26714.78
VIN9YCV6LQ029XOBH,BMW,X3,2009,1.9,Petrol,50198.61
VIN36M5PG9TO63AKN,Volkswagen,ID.3,2019,0.052887576,Electric,76014.95
VINYXU83OX3YFERBX,Toyota,Corolla,2020,1.7,Diesel,26649.22
VIN1CY89JI7RGTP4V,Toyota,Camry,2023,2.4,Diesel,56003.94
VIN3QJ357C11FBJ55,Hyundai,Ioniq,2022,1.3,Petrol,34808.65
VINQ9XZAFTUHGZ2GI,Volkswagen,ID.3,2020,0.08325452,Electric,61530.26
VIN6P4O9JFQE43TT4,Tesla,Model X,2006,0.085267937,Electric,41950.71
VIN9HYODOC2IL3J55,BMW,X5,2015,1.7,Petrol,35143.68
VINK5WNMR1R371ZWP,Hyundai,Kona Electric,2022,0.072332029,Electric,47782.95
VIN5BPZSERNVD2BZK,Audi,A3,2002,1.4,Petrol,36816.9
VINIPBBFG3DA5HXYD,Ford,F-150,2019,3.4,Hybrid,44882.03
VINNGG8WSNLC5A4PC,BMW,3 Series,2010,2,Diesel,26903.84
VINF2PVGIV17E11FX,Chevrolet,Cruze,2012,3.5,Hybrid,40568.98
VIN6N6MFXECNP9I0C,Nissan,Sentra,2005,2.3,Petrol,39287.63
VINX3YVCHUQNQA9PJ,BMW,X5,2019,1.7,Hybrid,43380.74
VINJKH3LZU6G1QSMJ,Nissan,Leaf,2015,1.4,Electric,52211.8
VIN5GA4B7TCRY0L4V,Nissan,Leaf,2011,1.9,Electric,32165.63
VINCDV4TYSCWZUTLQ,Volkswagen,ID.3,2020,0.010959858,Electric,68235.86
VINGG6E1ETU3S7QTV,Hyundai,Elantra,2023,1.9,Diesel,45634.93
VINHQD31ONU1H97UC,Ford,Focus,2015,2,Hybrid,36415.67
VINTC5OTFP4Q9L76J,Hyundai,Santa Fe,2005,3.3,Petrol,26563.46
VINUWBB48Z6C0WD0I,Tesla,Model 3,2016,0.044113673,Electric,68919.01
VIND16EXQIPNSIAMM,Hyundai,Santa Fe,2007,2.5,Diesel,28957.49
VINNJU0DUMD1VUCRY,Ford,Mustang,2010,2.3,Diesel,58839.72
VIN362SD6HIGO5FIT,Chevrolet,Malibu,2009,1.3,Petrol,28634.59
VINEHRIBZ9GR3U0N1,Audi,A4,2014,1.4,Petrol,31025.2
VINGFR10O6BTA5ET4,Toyota,Corolla,2000,2.1,Hybrid,49271.47
VIN21KZ4MYIU01QTN,Mercedes-Benz,EQC,2020,0,Electric,54479.75
VIN3423QOSRQM1B73,Mercedes-Benz,GLC,2010,1.3,Petrol,43788.09
VINUMF1WCDKMU3523,BMW,3 Series,2012,1.5,Diesel,55972.56
VINAN7VWB8TSZBPNL,Volkswagen,Golf,2012,2.4,Diesel,41326.83
VINP0O2JA726VDEOA,BMW,5 Series,2005,1.2,Hybrid,29747.26
VINWBLVL8ZGIOI35Y,Hyundai,Kona Electric,2022,0.015548743,Electric,68372.62
VIN2SPHR1KMJFJFPD,Audi,A4,2003,2.5,Hybrid,32369.63
VINSA2WN6N2PCNX9V,Audi,e-tron,2019,1.8,Electric,38252.93
VIN338IJCJW7CS2NZ,Tesla,Model S,2015,0.025569742,Electric,65714.1
VINKZDYIEWUBEZ2KK,Toyota,Corolla,2019,1.3,Petrol,
VINXHRC0PU4YGXVBV,Toyota,Corolla,2018,2.1,Hybrid,45383.16
VIN4GE52YEW7I6MJA,BMW,5 Series,2008,2.2,Diesel,20647.57
VINDD95JD1VVDEFY7,Hyundai,Kona Electric,2021,0.031579572,Electric,33375.63
VINNZXQB3ZCYQYGYM,Tesla,Model S,2019,0.00559993,Electric,47129.19
VIN15VYURORDTJ5GZ,Audi,Q5,2008,3.3,Diesel,58525.1
VINJHG49YMPKFIR7G,Audi,Q5,2009,3,Diesel,50777.29
VINTBJVDY2E2YNSTJ,Tesla,Model S,2003,0.052718218,Electric,70906.55
VINRRP181OXCRNFF6,BMW,X5,2010,2.4,Petrol,27368.25
VINI8LF46R3S82DOG,BMW,3 Series,2005,1.3,Diesel,46211
VINXBTJRANU9F3EOK,Nissan,Rogue,2007,2,Petrol,57356.27
VINKTP5SNH61JH72Q,Nissan,Sentra,2022,3.3,Diesel,37172.65
VIN2FRZDVXL0DZ0YY,Chevrolet,Bolt EV,2010,2.5,Petrol,44174.53
VINJB1A838GWN88PS,Hyundai,Elantra,2020,1.2,Petrol,41094.88
VIN1PT2CY9U3OXT93,Audi,A3,2013,2.2,Petrol,24173.81
VINJZPE6E4IU3RZU6,Hyundai,Santa Fe,2015,1.2,Diesel,30788.67
VIN3BUEXW8C1R402O,Audi,e-tron,2019,1.5,Electric,40038.59
VINZF0CV9RQXM1RL9,BMW,X3,2014,1.3,Diesel,34689.14
VINYWCYE4RU7ZDKWM,Hyundai,Elantra,2015,3.2,Petrol,31220.26
VINRS36MEZXP3XS1X,Mercedes-Benz,GLC,2007,2.4,Petrol,31242.76
VINS9EYCGGKYLS541,Hyundai,Elantra,2011,3.4,Diesel,45764.02
VINPNSX2KRR05UY0J,BMW,X5,2017,3.4,Diesel,28763.9
VIN623CCKSO8YY33C,Toyota,Highlander,2018,2.7,Diesel,23836.21
VINYMTYR4LMFPW3U6,Audi,A3,2004,3.3,Hybrid,32987.25
VINLHQV4ONJJ3PDPB,Chevrolet,Equinox,2000,1.2,Diesel,34035.46
VINSG55HCBBC7X68Q,BMW,5 Series,2016,1.7,Petrol,25458.92
VINBEHQGMUAZCIY7S,Ford,Focus,2012,2.5,Diesel,42084.09
VINSS06NLQG694AZJ,Hyundai,Elantra,2022,2.3,Diesel,57127.91
VINZQXDE85EZCOZ8Q,Volkswagen,Golf,2023,2.4,Petrol,25443.42
VINHSJH6TG5NOKQ0V,BMW,5 Series,2018,2.5,Hybrid,35822.75
VINQIYP18PWJR09SJ,Nissan,Sentra,2007,2.8,Diesel,35648.11
VINY39BETRMEUJI9J,BMW,5 Series,2021,2.3,Petrol,39326.99
VIN4S3AMJ3D78ZBAA,Toyota,Camry,2004,1.7,Hybrid,47642.21
VINGBDBTT589PSBBR,Mercedes-Benz,EQC,2019,0,Electric,40635.52
VINNGX4YFE54AHDJ4,Toyota,Corolla,2019,1.2,Hybrid,39188.19
VINYHYKT8CEHDQBNC,Tesla,Model Y,2015,0.069832309,Electric,56587.61
VINCGPZBI9WK9RMZN,Ford,Explorer,2014,3.1,Hybrid,
VINMUG4UGHVUAOSUF,Mercedes-Benz,EQC,2019,0,Electric,55757.72
VINHWDQTCVBN4OF9M,Hyundai,Ioniq,2001,2.7,Hybrid,42661.47
VINWJ9TUDOSODQJCS,Toyota,Camry,2013,1.2,Petrol,28343.24
VINO8WXAOWBVTRQ3B,Chevrolet,Malibu,2023,1.9,Hybrid,26036.03
VINNWS0LTZG4JEB5B,Volkswagen,Golf,2008,1.5,Diesel,51162.63
VING5TMW2B4VKCT43,BMW,5 Series,2004,1.6,Petrol,
VIN97NG5ZQJZB7KLR,Toyota,Prius,2008,3.2,Hybrid,35257.09
VIN95ZXWPGSBWY1O3,Toyota,Corolla,2017,2,Petrol,35493.4
VIN7IK50NWAWADRBB,Audi,Q5,2006,2.3,Diesel,51238.93
VIN6OX9C2SZESCHSC,Nissan,Sentra,2014,1.4,,52064.48
VINX3D5QEP6N94FER,Chevrolet,Bolt EV,2009,1.2,Diesel,31646.5
VINJUW2LXAN3UL6O8,Tesla,Model S,2021,0.09743198,Electric,40465.42
VINCHJ15IOPD85LBG,Mercedes-Benz,GLC,2001,2.3,Diesel,43319.84
VINRHXYNOYOFOG3JN,BMW,5 Series,2015,1.1,Hybrid,37776.46
VINDRV46EDC7PAPDB,BMW,X3,2010,1.2,Hybrid,49248.61
VINNJ0VH0AQNSWNPB,BMW,3 Series,2009,1.9,Hybrid,43911.9
